일반_대표자_성별코드,대표자연령대코드,고용근로자수,환산임대료,일반_사업자형태코드,산업중분류코드,일반_창업형태코드,일반_현사업체_직전종사상지위항목코드,창업_비용_총창업비용,창업_비용_본인부담금액,창업_어려움정도_입지선정코드,창업_어려움정도_업종선택코드,창업_어려움정도_자금조달코드,창업_어려움정도_기술확보코드,창업_어려움정도_인력확보코드,창업_어려움정도_행정절차코드,창업_어려움정도_경영방법코드,경영_고객결재방법_현금비율,경영_고객결재방법_카드비율,경영_고객결재방법_간편결제비율,경영_고객결재방법_어음비율,경영_고객결재방법_기타비율,경영_영업이익,경영_전자상거래_매출비율,경영_부채금액
1,50,9,410.0,1,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,140,0,0
1,50,9,56.0,1,41,1,3,100.0,50.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,70,30,0,0,0,142,0,0
1,50,9,220.0,1,18,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,275,0,136
1,50,9,430.0,2,29,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80,20,0,0,0,441,0,861
1,50,10,0.0,2,25,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,60,40,0,0,0,461,0,1278
1,50,10,620.0,2,10,1,3,70.0,70.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,50,50,0,0,0,-1,0,366
1,50,10,71.0,2,62,1,3,70.0,70.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,100,0,0,0,0,93,0,95
1,50,11,444.4,1,15,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,71,0,200
1,50,11,278.0,1,14,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,66,0,100
1,50,14,224.0,2,42,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,85,0,0,15,0,86,0,809
1,50,15,1130.0,1,45,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,5,95,0,0,0,199,0,100
1,50,16,66.0,2,41,1,3,500.0,500.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,100,0,0,0,0,562,0,237
1,50,17,56.0,2,63,1,3,50.0,50.0,3.0,1.0,4.0,2.0,4.0,3.0,3.0,100,0,0,0,0,31,0,197
1,50,17,24.0,1,41,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,23,0,49
1,50,1,0.0,2,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,-40,0,423
1,50,1,72.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,30,70,0,0,0,42,0,0
1,50,1,190.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,20,80,0,0,0,15,0,200
1,50,1,258.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,34,0,50
1,50,1,66.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,60,40,0,0,0,14,0,0
1,50,1,298.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,25,0,0
1,50,1,0.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,19,0,0
1,50,1,86.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,60,40,0,0,0,7,0,0
1,50,1,82.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,34,0,0
1,50,1,311.0,1,10,1,3,150.0,150.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,5,95,0,0,0,28,0,0
1,50,1,260.0,1,10,1,3,200.0,200.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,20,80,0,0,0,58,0,0
1,50,1,130.6,1,10,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,20,80,0,0,0,-12,0,100
1,50,1,180.0,1,10,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,108,0,0
1,50,1,174.0,1,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,42,0,0
1,50,1,224.0,1,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,40,60,0,0,0,18,0,60
1,50,1,128.0,1,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,76,0,0
1,50,1,124.0,1,13,1,3,50.0,50.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,100,0,0,0,0,6,0,0
1,50,1,143.0,1,13,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,49,0,80
1,50,1,20.0,1,14,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,19,0,100
1,50,1,26.0,1,14,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,70,30,0,0,0,10,0,0
1,50,1,36.0,1,14,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,9,0,0
1,50,1,132.0,1,14,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,30,0,10
1,50,1,99.0,1,15,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,22,0,5
1,50,1,62.0,1,15,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,24,0,100
1,50,1,142.0,1,16,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,84,0,30
1,50,1,72.0,1,18,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,16,0,0
1,50,1,144.0,1,24,1,3,50.0,30.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,60,40,0,0,0,10,0,20
1,50,1,32.0,1,25,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80,20,0,0,0,4,0,30
1,50,1,114.0,1,25,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,37,0,10
1,50,1,62.0,1,27,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,30,0,0
1,50,1,46.0,1,30,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,20,0,0
1,50,1,208.0,1,30,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,42,0,30
1,50,1,78.0,1,32,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,20,80,0,0,0,12,0,50
1,50,1,47.2,1,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,27,0,0
1,50,1,69.8,1,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,11,0,200
1,50,1,0.0,1,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,60,40,0,0,0,16,0,0
1,50,1,0.0,1,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,13,0,30
1,50,1,132.0,1,33,1,3,50.0,30.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,100,0,0,0,0,24,0,0
1,50,1,86.0,1,42,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,35,0,0
1,50,1,112.0,1,46,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,12,0,35
1,50,1,11.666666666666666,1,46,1,3,15.0,15.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0,100,0,0,0,0,0,40
1,50,1,92.0,1,47,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,25,100,30
1,50,1,244.0,1,47,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,70,30,0,0,0,60,0,33
1,50,1,272.0,1,47,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,95,5,0,0,0,34,0,48
1,50,1,0.0,1,55,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,5,0,0
1,50,1,260.0,1,56,1,3,100.0,100.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,5,95,0,0,0,42,0,0
1,50,1,72.0,1,68,1,3,30.0,30.0,5.0,4.0,3.0,4.0,2.0,2.0,5.0,100,0,0,0,0,21,0,0
1,50,1,166.0,1,71,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,90,10,0,0,0,30,0,40
1,50,1,0.0,1,74,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,40,0,20
1,50,1,116.0,1,74,1,3,60.0,60.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,90,10,0,0,0,10,0,50
1,50,1,82.0,1,75,1,4,25.0,20.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,100,0,0,0,0,7,0,10
1,50,1,244.0,1,17,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,43,0,0
1,50,1,280.0,1,24,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,36,0,0
1,50,1,92.0,1,46,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,95,5,0,0,0,66,0,60
1,50,1,102.0,2,72,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,3,0,242
1,50,1,54.4,2,85,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,90,10,0,0,0,3,0,161
1,50,1,224.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,4,0,60
1,50,1,56.0,1,45,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,30,70,0,0,0,67,0,500
1,50,1,0.0,1,47,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,51,0,10
1,50,1,0.0,1,72,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,88,0,1
1,50,1,180.0,2,20,1,3,100.0,100.0,1.0,5.0,5.0,5.0,2.0,3.0,2.0,50,50,0,0,0,23,10,300
1,50,1,236.0,1,10,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,16,0,0
1,50,1,132.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,5,0,70
1,50,1,65.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,30,70,0,0,0,15,0,0
1,50,1,0.0,1,13,1,3,80.0,40.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,100,0,0,0,0,3,0,416
1,50,1,124.0,1,14,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,30,70,0,0,0,27,0,0
1,50,1,62.0,1,15,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,29,0,0
1,50,1,0.0,1,17,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,38,0,70
1,50,1,152.0,1,17,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,50,0,0
1,50,1,0.0,1,18,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,19,0,38
1,50,1,0.0,1,18,1,3,50.0,50.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,100,0,0,0,0,27,0,29
1,50,1,22.4,1,20,1,3,50.0,50.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,100,0,0,0,0,30,0,68
1,50,1,330.0,1,22,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,70,0,0,30,0,66,0,33
1,50,1,66.0,1,22,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,40,0,0
1,50,1,0.0,1,22,1,3,100.0,70.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,100,0,0,0,0,45,0,592
1,50,1,164.0,1,22,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,43,0,11
1,50,1,104.0,1,23,1,3,80.0,60.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,20,80,0,0,0,169,80,0
1,50,1,73.4,1,24,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,128,0,40
1,50,1,224.0,1,25,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,46,80,0
1,50,1,62.0,1,26,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,20,0,0
1,50,1,122.0,1,26,1,3,80.0,80.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,70,0,0,30,0,21,0,50
1,50,1,0.0,1,27,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,149,5,1
1,50,1,60.8,1,29,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,35,0,30
1,50,1,28.0,1,29,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,118,0,27
1,50,1,36.0,1,30,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,20,80,0,0,0,17,0,0
1,50,1,66.0,1,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,26,0,0
1,50,1,114.0,1,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,40,60,0,0,0,48,0,10
1,50,1,211.0,1,33,1,3,150.0,150.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1,99,0,0,0,-14,0,20
1,50,1,41.0,1,34,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,71,100,130
1,50,1,102.0,1,45,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,60,40,0,0,0,50,0,100
1,50,1,224.0,1,46,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,40,60,0,0,0,68,0,0
1,50,1,66.0,1,46,1,3,250.0,250.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,100,0,0,0,0,10,0,80
1,50,1,42.0,1,47,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,41,100,10
1,50,1,160.0,1,47,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,55,0,0
1,50,1,50.0,1,47,1,3,20.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100,0,0,0,0,80,0,0
1,50,1,132.0,1,58,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,95,5,0,0,0,69,0,200
1,50,1,62.0,1,58,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,18,0,1
1,50,1,107.0,1,62,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,0,0,0,100,55,0,70
1,50,1,110.0,1,63,1,3,30.0,30.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,100,0,0,0,0,384,100,4
1,50,1,36.0,1,74,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,29,0,24
1,50,1,0.0,1,75,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,19,0,0
1,50,1,94.0,1,85,1,3,50.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,100,0,0,0,-2,0,20
1,50,1,0.0,2,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,50,0,100
1,50,1,50.0,2,18,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80,20,0,0,0,60,0,179
1,50,1,98.0,2,22,1,3,50.0,50.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100,0,0,0,0,45,0,213
1,50,1,156.0,2,28,1,3,130.0,40.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,20,80,0,0,0,65,0,398
1,50,1,0.0,2,29,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,60,40,0,0,0,-4,0,302
1,50,1,156.0,2,32,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,30,0,0,50,20,58,0,324
1,50,1,54.8,2,32,1,3,100.0,50.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,100,0,0,0,0,60,0,68
1,50,1,156.0,2,45,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,95,5,0,0,0,5,0,10
1,50,1,56.0,2,45,1,3,100.0,100.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,80,20,0,0,0,20,0,511
1,50,1,26.0,2,46,1,3,50.0,50.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,20,80,0,0,0,-39,0,50
1,50,1,10.72,2,46,1,3,30.0,30.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,100,0,0,0,0,-10,0,113
1,50,1,0.0,2,58,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,0,0,0,100,8,0,114
1,50,1,132.0,2,58,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,0,0,0,100,-125,0,0
1,50,1,66.0,2,58,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,16,0,254
1,50,1,51.0,2,62,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,-19,0,9
1,50,1,30.36,2,62,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,61,0,125
1,50,1,40.0,2,71,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,1,0,177
1,50,1,204.0,2,75,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,90,10,0,0,0,-24,0,128
1,50,1,76.0,2,75,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,-20,0,1
1,50,1,112.0,2,75,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,23,0,86
1,50,0,86.0,1,46,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,90,0,0,10,0,29,0,93
1,50,0,0.0,1,74,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,0,0,0,50,33,0,0
1,50,1,99.6,1,25,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,17,0,7
1,50,1,322.0,1,90,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,5,95,0,0,0,35,0,40
1,50,1,272.0,1,16,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,22,0,0
1,50,1,250.0,1,25,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,52,0,55
1,50,1,76.0,1,28,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,35,0,0
1,50,1,100.0,1,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,0,0,0,100,24,0,150
1,50,1,67.0,1,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,6,0,20
1,50,1,198.0,1,47,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,30,0,0
1,50,1,250.0,1,91,1,3,65.0,65.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,10,90,0,0,0,-23,0,0
1,50,1,92.0,2,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,50,0,78
1,50,1,92.0,2,33,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,5,95,0,0,0,246,0,248
1,50,1,61.0,1,25,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,36,0,50
1,50,1,37.8,1,28,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,33,0,23
1,50,1,0.0,1,74,1,3,10.0,10.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,40,0,0,40,20,10,0,50
1,50,1,176.0,1,75,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,42,0,45
1,50,1,204.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,101,0,0
1,50,1,120.0,1,10,1,3,130.0,130.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0,100,0,0,0,38,30,0
1,50,1,44.8,1,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,33,0,0
1,50,1,118.0,1,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,26,0,30
1,50,1,82.0,1,13,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,18,0,40
1,50,1,112.0,1,14,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,17,0,200
1,50,1,92.0,1,15,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,102,0,13
1,50,1,57.0,1,16,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,94,0,68
1,50,1,142.0,1,16,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,56,0,0
