상권_코드_명,기준_년_코드,기준_분기_코드,yearquarter,lease_sole,lease_corp,owner,is_risky_0,is_risky_1,total_stores_count,existing_customers_count,Restaurant,Service,Distribution,Japanese,Korean,Western,Bar,PersonalService,ArtSportsandLeisure-relatedServiceIndustry,BakeryDessert,Cafe,ProfessionalDistribution,HealthcareServiceIndustry,EducationServiceIndustry,Fastfood,average(age),average(duration),average(is_franchise),average(business_square_size),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_weekend_sales_delivery),average(sum_weekend_sales_card),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),경영_위기_비율,클러스터
문래예술촌(문래창작촌),2022,3,2022-3,45.0,0.0,0.0,44.0,1.0,45.0,4.6599999933,45.0,0.0,0.0,0.0,24.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2266666627,4.0799999997,0.1333333333,86.2932000367,1.9366666672,1.6875555569,2.4066666838,11.88311111,7.2231111113,5.6767882645,0.8908482008,23.6800698694,8e-10,15.6494793334,46.7283442421,0.0,0.875316021,0.0222222222222222,1
문래예술촌(문래창작촌),2022,4,2022-4,45.0,0.0,0.0,42.0,3.0,45.0,4.5788888832,45.0,0.0,0.0,0.0,24.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2266666631,4.0799999999,0.1333333333,86.2932000103,1.9395555554,1.6677777782,2.4066666861,11.8862222217,7.3073333336,5.6877877322,0.9225194223,24.9274758612,1.2e-09,18.7489670443,51.7518836002,2.4e-09,0.7506143538,0.0666666666666666,1
문래예술촌(문래창작촌),2023,1,2023-1,45.0,0.0,0.0,42.0,3.0,45.0,4.1091111048,45.0,0.0,0.0,0.0,24.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2266666631,4.0799999997,0.1333333333,86.2931999962,1.9453333328,2.0562222217,2.4066666661,10.6397777763,6.5306666655,3.5924865532,0.9685013114,21.7336020868,4e-10,15.2502418637,45.4522101242,8e-10,0.4233732526,0.0666666666666666,1
문정역,2022,1,2022-1,206.0,5.0,0.0,166.0,45.0,211.0,4.6136666654,179.0,32.0,0.0,33.0,85.0,21.0,0.0,32.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.4753554524,3.7592417066,0.1184834123,67.0219431309,2.7744549669,1.2855924173,3.6005004876,8.0616666669,3.4480000001,3.8827480288,0.4786967964,12.8886221275,1.0388729858,2.2149658772,16.9024679394,3.2386360189,0.7034276111,0.2132701421800948,3
문정역,2022,2,2022-2,216.0,3.0,0.0,176.0,43.0,219.0,5.7353669714,187.0,32.0,0.0,34.0,87.0,22.0,0.0,32.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,39.8415525104,3.6196347033,0.1232876712,68.0049771702,2.8102283017,1.2427853883,3.5598173531,10.0522935778,4.3169266057,4.3012129866,0.4953124612,14.0979631472,0.9043543381,2.6511949962,21.3159553122,2.9092579914,0.9823742739,0.1963470319634703,3
문정역,2022,3,2022-3,219.0,3.0,0.0,177.0,45.0,222.0,4.9040723968,189.0,33.0,0.0,36.0,83.0,27.0,0.0,33.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,39.1459459468,3.5324324325,0.1216216216,68.5912612635,2.8620413515,1.0599549551,3.6432432421,8.5679638013,3.663891403,4.033644622,0.5512059505,12.7481065269,0.8373333334,2.2029032479,20.0310955008,2.9464684687,0.5864780635,0.2027027027027027,3
문정역,2022,4,2022-4,227.0,5.0,0.0,175.0,57.0,232.0,4.6699134184,193.0,39.0,0.0,33.0,79.0,31.0,0.0,39.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,38.4474137937,3.4012931036,0.1034482759,66.6786905224,2.7780583796,1.0259482763,3.5254310343,7.863636364,3.193722944,4.155634522,0.5569058881,12.1240260315,0.8507530173,2.332632884,19.386797089,2.8986025863,0.5833162748,0.2456896551724137,3
문정역,2023,1,2023-1,231.0,6.0,0.0,192.0,45.0,237.0,4.4391914878,195.0,42.0,0.0,33.0,80.0,35.0,0.0,42.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,38.3708860757,3.3548523208,0.0928270042,66.1886286941,2.7643862616,1.0244303799,3.4616033776,7.4140000001,2.9748085106,2.5977577894,0.5007299706,11.2908921603,0.7490734263,1.9522560931,18.9634167387,2.7073958143,0.5602379235,0.189873417721519,3
미아사거리역,2022,1,2022-1,12.0,0.0,0.0,11.0,1.0,12.0,0.8808333123,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1249999997,5.299999998,0.0,70.1600000091,1.8999999992,0.2499999984,2.749999999,3.8408333341,2.9600000041,1.6174399953,0.1198587495,7.8505846417,0.9810250001,4.7200124979,13.3541874869,2.2653333322,-3.6e-09,0.0833333333333333,0
미아사거리역,2022,2,2022-2,12.0,0.0,0.0,10.0,2.0,12.0,2.0316666467,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2166666885,5.5500000067,0.0,485.8191666785,1.9083333315,0.4583333338,2.8333333501,8.4575000049,6.4258333354,2.007528503,0.3299191689,16.0375984225,0.695325003,11.5256500027,32.8134425027,1.7997583352,1.08e-08,0.1666666666666666,0
미아사거리역,2022,3,2022-3,12.0,0.0,0.0,12.0,0.0,12.0,2.3733333084,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3999999909,6.0500000009,0.0,1317.1374999475,1.9250000011,0.8749999987,3.0000000279,9.4199999886,7.0466666622,3.485122422,0.758380252,17.6890617243,0.2751500057,14.1490416647,40.3966916505,0.8527500061,-2.83e-08,0.0,0
미아사거리역,2022,4,2022-4,17.0,0.0,0.0,16.0,1.0,17.0,1.689411751,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.635294127,4.5176470629,0.0,946.8200000158,2.1647058863,0.7729411785,3.4705882416,7.0694117689,5.380000003,2.3687000011,0.5321885912,14.7304411746,0.4395823537,12.6349529507,32.840123551,1.0004352951,-8.3e-09,0.0588235294117647,0
미아사거리역,2023,1,2023-1,15.0,0.0,0.0,14.0,1.0,15.0,1.713999994,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0000000108,2.9800000028,0.0,69.5520000538,2.3599999998,0.5206666698,4.0000000988,7.7153333303,6.001333331,2.066305263,0.4937744692,13.6566852801,0.304786672,11.8321833361,32.917122881,0.598713341,2.1e-09,0.0666666666666666,0
발산역(마곡),2022,1,2022-1,327.0,9.0,0.0,281.0,55.0,336.0,3.101545454,244.0,69.0,23.0,45.0,87.0,22.0,57.0,43.0,0.0,0.0,33.0,23.0,26.0,0.0,0.0,41.163095238,4.0625,0.0982142857,125.9635413681,3.8107605656,2.3983333335,5.9737678549,8.883848485,5.7823030304,6.0362583336,0.4678203364,17.2353216733,0.8302431578,7.6272801967,32.0719620693,2.7409008957,0.8373717799,0.1636904761904762,3
발산역(마곡),2022,2,2022-2,334.0,9.0,0.0,274.0,69.0,343.0,3.6446153837,250.0,72.0,21.0,46.0,88.0,24.0,57.0,50.0,0.0,0.0,35.0,21.0,22.0,0.0,0.0,40.8195335285,3.9300291548,0.0962099125,113.7298533559,3.5864593296,2.1908479535,5.6650145796,11.8271301778,8.1825147931,6.9351767524,0.643417831,20.7926150388,0.8730968017,11.192481181,43.4179760795,2.6378796095,0.6499180964,0.2011661807580174,3
발산역(마곡),2022,3,2022-3,358.0,9.0,0.0,296.0,71.0,367.0,3.1831301931,269.0,77.0,21.0,51.0,96.0,24.0,60.0,58.0,0.0,0.0,38.0,21.0,19.0,0.0,0.0,41.0970027246,3.814986376,0.0899182561,111.3673749308,3.6214592644,2.0764480875,60.2051776819,10.0819390582,6.8988088645,6.859617169,0.6382200573,19.3320299832,0.8305767466,9.4705451692,37.2900414139,2.5111260383,0.5138554772,0.1934604904632152,3
발산역(마곡),2022,4,2022-4,359.0,9.0,0.0,288.0,83.0,371.0,3.238300835,271.0,79.0,21.0,51.0,96.0,24.0,58.0,59.0,0.0,0.0,42.0,21.0,20.0,0.0,0.0,41.0040431264,3.7832884097,0.0889487871,109.1570932618,3.5450284368,2.063315364,5.6013477102,9.6023676879,6.3640668525,6.6440433719,0.7121490943,19.6428087662,0.8096025607,9.4513684529,34.8860243101,2.2417994906,0.595809443,0.2237196765498652,3
발산역(마곡),2023,1,2023-1,347.0,9.0,0.0,285.0,74.0,359.0,3.0991379304,261.0,75.0,23.0,50.0,88.0,24.0,57.0,54.0,0.0,0.0,42.0,23.0,21.0,0.0,0.0,41.1807799452,3.794707521,0.0863509749,110.8756172725,3.4943330083,2.1325069638,5.5754874653,9.0806896557,5.9815517243,5.0830964819,0.6783253009,17.049746178,0.6683052952,8.237326769,34.6373863568,2.0810344066,0.7781635625,0.2061281337047353,3
방학동도깨비시장,2022,1,2022-1,12.0,0.0,0.0,8.0,4.0,12.0,8.4749999761,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,42.9250000035,4.5249999983,0.0,39.5000000448,2.1670452548,0.6358333362,4.2750000919,15.3008333332,6.8258333325,1.9321981678,0.3963459179,44.223859928,2.4e-09,16.9936009172,43.3060276033,4.6e-09,1.0405937548,0.3333333333333333,1
방학동도깨비시장,2022,2,2022-2,10.0,0.0,0.0,7.0,3.0,10.0,5.2919999803,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,45.0399999669,5.8900000017,0.0,32.1999999557,1.5854542925,0.5999999989,2.8499999155,8.9459999958,3.6539999965,1.0204611918,0.3039985006,26.4303435725,-1.5e-09,10.0195002968,25.5155710769,-9.4e-09,1.550000002,0.3,1
방학동도깨비시장,2022,3,2022-3,9.0,0.0,0.0,5.0,4.0,9.0,4.8111110854,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.5333333215,5.8999999961,0.0,31.666666643,1.3393936668,0.6666666652,2.6666667008,8.1866666687,3.3755555635,1.526928894,0.1866541142,27.0200434345,5e-10,8.7127244522,30.3063655781,1.7e-09,4e-09,0.4444444444444444,1
방학동도깨비시장,2022,4,2022-4,12.0,0.0,0.0,6.0,6.0,12.0,5.7183333288,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,42.2000000148,5.9750000036,0.0,31.1750000136,1.3545452539,0.5000000013,2.5000000064,10.7658333433,5.0475000055,1.9157979979,0.2692384184,32.5077380017,6e-10,9.5793665842,26.5333657486,5.8e-09,1.670833348,0.5,1
방학동도깨비시장,2023,1,2023-1,12.0,0.0,0.0,7.0,5.0,12.0,10.3391666584,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,44.3500000315,6.1750000091,0.0,37.1750000708,1.7670452551,0.6050000047,3.6499998343,17.0891666712,6.7500000029,1.4520145108,0.4272551664,38.8187357648,1.9e-09,11.679873342,40.9000098681,4.7e-09,-6.5e-09,0.4166666666666667,1
배화여자대학교(박노수미술관),2022,1,2022-1,24.0,0.0,0.0,20.0,4.0,24.0,2.0154166563,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,36.0875000061,5.9499999994,0.0,63.7000000475,1.5600000007,0.4475000019,2.6875000483,5.9020833328,3.8866666678,3.3191365892,0.5732524586,2.3842795537,0.5924208345,3.2103554233,7.3007735605,1.5405916696,2.9e-09,0.1666666666666666,0
배화여자대학교(박노수미술관),2022,2,2022-2,24.0,0.0,0.0,20.0,4.0,24.0,2.96791666,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,36.0875000168,5.9500000022,0.0,63.7000000329,1.5600000037,0.4475000021,2.6875000524,7.7075000038,4.7395833376,3.9707911701,0.5276435833,2.3876562597,0.4275500011,3.9719454209,9.0006954309,1.0053875029,3.9e-09,0.1666666666666666,0
배화여자대학교(박노수미술관),2022,3,2022-3,24.0,0.0,0.0,20.0,4.0,24.0,2.8074999842,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,36.087499993,5.9500000003,0.0,63.7000000006,1.5599999993,0.4475,2.6875000108,6.9070833343,4.0995833336,2.965839454,0.4980571673,2.4249301718,0.4725500004,3.6092578722,8.4508866896,1.1362666701,4.4e-09,0.1666666666666666,0
배화여자대학교(박노수미술관),2022,4,2022-4,21.0,0.0,0.0,19.0,2.0,21.0,2.816190467,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,36.0190476126,6.0857142879,0.0,59.109047517,1.5399999998,0.3290476192,2.5476190348,6.5538095222,3.7376190503,1.8227577664,0.6922752388,1.9975551352,0.2585714304,4.1611297607,8.3437976581,0.5696238127,-1.4e-08,0.0952380952380952,0
배화여자대학교(박노수미술관),2023,1,2023-1,18.0,0.0,0.0,15.0,3.0,18.0,1.9311110995,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,35.0833333303,6.0833333318,0.0,45.9966666637,1.4466666681,0.166666667,2.2499999328,5.0188888885,3.0877777758,1.3984518891,0.6343521686,1.8451142875,0.0853611128,3.2968500003,6.9037063913,0.2240222254,8.9e-09,0.1666666666666666,0
뱅뱅사거리,2022,1,2022-1,42.0,3.0,0.0,40.0,5.0,45.0,1.2481395275,20.0,13.0,12.0,0.0,20.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,45.2311111136,4.6266666672,0.0666666667,147.6413777608,3.4600000009,0.9088888895,4.8333333206,7.506744187,6.2586046521,3.4357398665,0.2891120672,22.4669032372,0.5728022218,5.022251778,22.8515223954,3.8243555533,12.3818709097,0.1111111111111111,3
뱅뱅사거리,2022,2,2022-2,47.0,3.0,0.0,43.0,7.0,50.0,1.3323999949,21.0,14.0,15.0,0.0,21.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,44.1019999994,4.6000000007,0.06,130.2124399786,3.098,0.938000001,4.4699999906,6.3853999981,5.0529999997,3.7355048628,0.2848478799,20.4283907854,0.3991120003,5.2364932002,25.8203002399,2.4704940008,7.8347770231,0.14,3
뱅뱅사거리,2022,3,2022-3,48.0,4.0,0.0,36.0,16.0,52.0,1.2151923007,21.0,13.0,18.0,0.0,21.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,43.5000000011,4.5807692313,0.0576923077,121.5989807717,2.7721153842,0.9615384629,3.8269231046,3.9944230774,2.7792307696,4.3344854813,0.4242258468,20.5450527126,0.3274557691,3.1222576939,18.906652487,1.987713461,10.0781371728,0.3076923076923077,3
뱅뱅사거리,2022,4,2022-4,49.0,6.0,0.0,44.0,11.0,55.0,1.2359259157,21.0,15.0,19.0,0.0,21.0,0.0,0.0,15.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,43.3654545382,4.6527272723,0.0545454545,112.5411727051,2.6209090897,0.9576363632,3.6272727234,4.1338888862,2.8979629614,4.1030377265,0.2241219825,23.6792544868,0.3076381823,3.3735818158,21.7510931142,1.4118000003,15.8717975313,0.2,3
뱅뱅사거리,2023,1,2023-1,48.0,6.0,0.0,46.0,8.0,54.0,1.1545999958,21.0,12.0,21.0,0.0,21.0,0.0,0.0,12.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,44.2499999972,4.8777777783,0.0555555556,120.8613333165,2.6972222231,1.0088888895,3.6944444057,4.4191999979,3.2645999985,2.6210311673,0.2641756297,23.8391212598,0.1544444443,3.3548370378,20.4300052954,0.7140462967,24.8240136283,0.1481481481481481,3
사당역(사당),2022,1,2022-1,62.0,0.0,0.0,52.0,10.0,62.0,0.4291803228,62.0,0.0,0.0,0.0,23.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1274193638,7.5225806462,0.1451612903,108.0715806725,4.1383870977,0.9150000008,6.0645161302,3.2080327877,2.7788524593,3.5995695308,0.4160465975,9.2314972464,0.3513870974,4.8824398385,16.222710486,1.0571612923,0.010024195,0.1612903225806451,1
사당역(사당),2022,2,2022-2,61.0,0.0,0.0,54.0,7.0,61.0,1.1436842076,61.0,0.0,0.0,0.0,22.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6213114693,6.1885245891,0.1475409836,108.628655736,4.6850819676,1.0773770499,6.1147540984,7.1249122801,5.9812280694,3.6030716236,0.5953926394,15.1643440153,0.3007672133,10.0562706544,32.139000246,0.8200754096,3e-10,0.1147540983606557,1
사당역(사당),2022,3,2022-3,66.0,0.0,0.0,57.0,9.0,66.0,1.2744262249,66.0,0.0,0.0,0.0,30.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0454545407,5.3727272727,0.1363636364,98.9461818012,4.3180303027,1.071666667,5.6742424235,6.6139344268,5.3395081967,3.231105606,0.6347788942,15.5078975892,0.2641757577,8.844055301,29.3036195382,0.7650166664,0.0100166661,0.1363636363636363,1
사당역(사당),2022,4,2022-4,70.0,0.0,0.0,63.0,7.0,70.0,1.5404545426,70.0,0.0,0.0,0.0,36.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0042857136,5.0914285715,0.1285714286,96.095828593,4.1298571438,0.9742857146,5.6928571437,7.0669696972,5.5265151519,3.768260641,1.0334181718,19.0023793967,0.2405028574,11.8747256438,36.5959042914,0.7265442858,0.0273585706,0.1,1
사당역(사당),2023,1,2023-1,69.0,0.0,0.0,65.0,4.0,69.0,1.6504347789,69.0,0.0,0.0,0.0,36.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9086956532,5.1521739135,0.1304347826,98.5693913174,4.1347826096,1.1739130445,5.6086956543,7.0027536249,5.3523188419,2.7295390595,0.643146623,17.9391392495,0.2155666669,11.2265371751,39.1122885508,0.6828304353,2.7e-09,0.0579710144927536,1
삼전역 1번,2022,1,2022-1,13.0,0.0,0.0,10.0,3.0,13.0,0.6538461348,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,50.4384615588,8.2538461558,0.0,102.1046154901,2.0692307729,1.7223076995,3.0615384675,1.7015384618,1.0476923053,2.0997089287,0.3918416962,9.9687749472,1.9e-09,1.6510615465,7.4493023522,8e-09,4.7387469167,0.2307692307692307,3
삼전역 1번,2022,2,2022-2,18.0,0.0,0.0,11.0,7.0,18.0,0.7483333175,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,47.5833333378,7.4000000015,0.0,83.7183333121,1.9688888907,1.3511111127,2.7666666681,1.9966666653,1.2483333334,2.4681748854,0.429940722,16.9766512109,9e-10,2.5917592813,12.1979502672,2.6e-09,3.5101666594,0.3888888888888889,3
삼전역 1번,2022,3,2022-3,21.0,0.0,0.0,13.0,8.0,21.0,0.6071428456,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,45.8285714312,6.9571428567,0.0,75.9614285858,1.8742857157,1.1419047615,2.6571428597,1.4052380978,0.7980952406,2.3910884697,0.3898743343,10.3844631663,1.3e-09,1.5466152443,7.3935695155,-9e-10,1.966704814,0.3809523809523809,3
삼전역 1번,2022,4,2022-4,21.0,0.0,0.0,11.0,10.0,21.0,0.6095238025,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,45.8285714219,6.9571428591,0.0,75.9614285735,1.8742857147,1.106190478,2.6571428598,1.4957142853,0.8861904766,2.4810408113,0.5401539536,14.2817169883,1.8e-09,1.7308128585,7.6684871453,1.3e-09,2.6445761768,0.4761904761904761,3
삼전역 1번,2023,1,2023-1,18.0,0.0,0.0,15.0,3.0,18.0,0.6499999848,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,40.8999999973,5.8833333359,0.0,59.1283332943,1.6866666673,0.8938888916,2.5000000008,1.6100000002,0.960000003,1.023062,0.6789867777,11.7311663536,3e-09,1.5012520608,6.8834312347,2.1e-09,2.4699777796,0.1666666666666666,3
상수역(홍대),2022,1,2022-1,74.0,0.0,0.0,62.0,12.0,74.0,0.8364864813,41.0,33.0,0.0,0.0,0.0,0.0,26.0,33.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,36.071621619,4.489189189,0.0,61.3235134991,1.8445945945,0.0981081085,2.5236486494,2.7287837833,1.8922972975,2.3906968236,0.3537370681,3.4352543534,0.0630472975,2.7252129581,7.7448275225,0.2014810808,0.0332364741,0.1621621621621621,0
상수역(홍대),2022,2,2022-2,64.0,3.0,0.0,50.0,17.0,67.0,1.3131343272,34.0,33.0,0.0,0.0,0.0,0.0,21.0,33.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,35.0462686564,4.1805970156,0.0,66.2982089496,1.9283582088,0.1083582099,2.6455223884,3.6907462688,2.3776119407,2.9742708646,0.3200557172,5.2836878807,0.0392910448,3.2057771951,9.5913331194,0.1358373128,0.0459402945,0.2537313432835821,0
상수역(홍대),2022,3,2022-3,60.0,3.0,0.0,42.0,21.0,63.0,1.2071428543,30.0,33.0,0.0,0.0,0.0,0.0,18.0,33.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,35.2158730113,4.1380952386,0.0,67.8787301489,1.9230158727,0.1192063484,2.5912698396,3.398888887,2.1917460308,3.2148374429,0.4846630479,3.8339829816,0.0397761912,3.0985077741,8.7376552253,0.1396000012,0.0572063498,0.3333333333333333,0
상수역(홍대),2022,4,2022-4,73.0,3.0,0.0,56.0,20.0,76.0,1.1393421013,36.0,40.0,0.0,0.0,0.0,0.0,21.0,40.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,34.9276315717,3.6815789468,0.0,69.2028947072,1.9651315783,0.1372368417,2.4572368409,2.8688157892,1.7294736835,2.6136201954,0.2976013024,4.1601852032,0.0741842103,2.8483021015,7.6394907519,0.3475671046,0.3024999983,0.2631578947368421,0
상수역(홍대),2023,1,2023-1,72.0,0.0,0.0,55.0,17.0,72.0,1.17676056,39.0,33.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,34.5666666715,3.4500000011,0.0,66.6304166846,2.0020833341,0.2292957756,2.4270833346,3.3163380306,2.1395774667,1.8816317092,0.3197074864,3.7157759755,0.0596486117,3.355170975,9.2376201495,0.2859888898,0.8092638896,0.2361111111111111,0
상암동상점가,2022,1,2022-1,35.0,1.0,0.0,31.0,5.0,36.0,2.4183333275,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3916666725,3.8694444454,0.0,77.7100000206,2.4858000011,1.5183333345,4.0365155573,6.3011111136,3.8827777789,3.2931980879,0.3726796117,12.2317289014,0.4261888896,2.9989708364,22.3379764057,1.2443972234,3.2e-09,0.1388888888888889,3
상암동상점가,2022,2,2022-2,35.0,3.0,0.0,36.0,2.0,38.0,2.9968571359,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0526315809,4.1000000005,0.0,90.7218420969,2.7143789484,1.6197368427,4.1037810532,8.0405714282,5.0437142863,3.3451676591,0.4804569483,15.1986348004,0.2873236861,3.6354368408,30.3878955258,0.7957605295,7.1e-09,0.0526315789473684,3
상암동상점가,2022,3,2022-3,36.0,3.0,0.0,30.0,9.0,39.0,2.8784210454,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0461538427,4.0230769234,0.0,94.2761538657,2.911446155,1.7235897441,4.1780430779,7.224210524,4.3457894731,3.9802029742,0.5127765389,16.5952634352,0.1278974372,3.0095641011,28.782635637,0.3638974373,0.0897435894,0.2307692307692307,3
상암동상점가,2022,4,2022-4,42.0,3.0,0.0,39.0,6.0,45.0,3.0154545401,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1533333351,3.9400000006,0.0,88.4700000074,2.7832533334,1.5531111112,4.0876373332,7.5881818204,4.5727272737,3.8222287777,0.7163494898,17.6733032029,0.5831688901,3.9083077771,29.4468951102,1.5509355566,2e-09,0.1333333333333333,3
상암동상점가,2023,1,2023-1,42.0,3.0,0.0,40.0,5.0,45.0,2.8651111043,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1533333328,3.9399999999,0.0,88.4699999604,2.7832533342,1.7291111113,4.0876373319,7.2435555572,4.378444446,3.07232595,0.4243123113,14.3385754367,0.48,3.5060511104,29.2163951079,1.6001533319,-2.3e-09,0.1111111111111111,3
샤로수길,2022,1,2022-1,52.0,0.0,0.0,48.0,4.0,52.0,2.4355769192,52.0,0.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,35.601923076,4.067307693,0.0,63.2021153727,1.6326923077,0.6488461531,2.3846153852,8.8255769221,6.3899999993,4.0544171335,0.5003971546,9.7215382284,1.090786539,6.378948075,18.2454093157,3.4016153854,0.0169230792,0.0769230769230769,0
샤로수길,2022,2,2022-2,52.0,0.0,0.0,48.0,4.0,52.0,3.6843999958,52.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,35.5596153863,4.0346153846,0.0,65.5865384735,1.7115384621,0.7528846169,2.4519230754,12.1834000014,8.4990000001,4.3321155201,0.6713009427,12.0418979993,0.9662057692,8.7109093848,25.1764315051,2.6505750006,0.0465384592,0.0769230769230769,0
샤로수길,2022,3,2022-3,59.0,0.0,0.0,53.0,6.0,59.0,2.9215254193,59.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,36.3220338981,3.8254237296,0.0,66.3847457683,1.9457627122,0.8257627121,2.6186440662,10.1201694912,7.1986440678,3.887893966,0.4651347464,13.3794558485,1.1610966102,8.2978625428,24.9887330473,3.2479627118,0.0149152556,0.1016949152542373,0
샤로수길,2022,4,2022-4,59.0,0.0,0.0,52.0,7.0,59.0,3.4018644032,59.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,35.937288136,3.8542372873,0.0,66.5022033891,1.9457627121,0.791694916,2.567796609,11.1484745763,7.7466101702,4.1766733912,1.0811377798,14.6198238236,1.5976016957,9.6021289814,26.7138098283,4.3365339,0.1002542367,0.1186440677966101,0
