trdar_nm,year,quarter,class_1_name,average(age),average(duration),average(is_franchise),average(business_square_size),average(is_risky),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),average(sum_weekend_sales_card),average(sum_weekend_sales_delivery),cluster
교대역(법원.검찰청),2022,4,서비스업,42.5953488309,6.2255813951,0.0697674419,130.313188352,0.3488372093,3.2624651162,2.7620930237,6.0581395344,4.6864999986,2.3764999995,13.2801453954,0.3034860236,14.5114083009,28.1918827872,-2e-10,0.0150697676,4.5244899999,3e-10,2
교대역(법원.검찰청),2022,4,외식업,43.4350000014,3.4799999999,0.15,106.1975000051,0.25,3.0069500006,1.4506666673,4.7100000009,11.5529824569,5.1242105274,4.2421617171,0.3719902671,14.063093434,24.5577677515,2.9187216673,0.1000588499,2.4112814174,0.7330683339,2
구로디지털단지,2022,1,외식업,42.3584615364,4.7861538457,0.0923076923,145.1565692284,0.1384615385,3.7462538469,1.3160000002,5.5388076925,18.3912499999,5.1007812502,3.4783413081,0.1365941852,14.54830463,21.73760863,1.5808646153,0.5043664458,1.8352087694,0.442069231,3
구로디지털단지,2022,2,외식업,42.801639345,4.7983606563,0.0983606557,145.1166721423,0.2131147541,3.6214180334,1.2821311476,5.3302049184,22.5212068964,6.0918965521,4.7960096232,0.181853279,15.6177497236,22.4655923119,0.9466639349,0.9248183952,1.1491598365,0.2324819677,3
구로디지털단지,2022,3,외식업,42.0820895558,4.3925373141,0.0895522388,148.1807015025,0.2686567164,3.6971119409,1.2830303036,5.5030223886,22.6129508204,6.7468852465,4.7264027172,0.2023761198,16.4449530004,24.742173732,1.3703925376,1.0982486718,1.6682100008,0.3336895527,3
구로디지털단지,2022,4,외식업,39.8042253554,3.8253521136,0.0845070423,147.8964366262,0.2253521127,3.5915492963,1.1814084513,5.3391549303,21.3501492552,5.9676119414,3.9596354097,0.2288047187,15.6344185382,24.402437454,1.2276112676,2.2261373814,1.4548838033,0.3015014086,3
구로디지털단지역,2022,1,외식업,42.5714285608,4.671428572,0.1428571429,178.141371389,0.1904761905,4.5571428571,2.3990476205,13.1428571422,7.4389999997,5.7195000002,3.563144476,0.7768650018,28.698931428,41.3492195186,7.7213238115,1.5e-09,11.0686819054,1.8856714311,3
구로디지털단지역,2022,2,외식업,41.7949999922,4.8049999991,0.15,185.4484399527,0.15,4.6725000006,2.4119999989,13.6000000003,9.7919999976,7.7600000007,4.7709812508,0.6765900506,43.2336756461,66.4003304932,8.4130950011,2.4e-09,16.3602630007,2.0756800006,3
구로디지털단지역,2022,3,외식업,42.5714285719,4.6714285717,0.1428571429,178.1413714297,0.0952380952,4.5571428585,2.2619047629,13.1428571426,9.0352380954,7.2247619059,5.4015555253,0.7853882395,39.4373670473,59.5169923848,9.7095142855,0.0285714323,15.2897380982,2.0151952385,3
구로디지털단지역,2022,4,외식업,42.7624999942,4.1625000007,0.125,166.6549499769,0.0833333333,4.6125000004,2.0137500012,12.7500000012,9.0437500002,7.3462500021,5.551991958,0.7550835019,45.4642060821,67.3455571238,9.6305333334,0.0250000037,18.1041042103,2.4121750007,3
구로역,2022,1,유통업,45.4090909073,11.5909090912,0.0,32.9927272669,0.1515151515,1.1500000013,0.9999999999,1.213636364,0.4369696978,0.2245454549,2.610143152,0.249147758,45.571923637,6.9319011811,1.8e-09,44.3257323346,0.4918410612,5e-10,1
구로역,2022,2,유통업,44.6499999989,10.7899999998,0.0,29.5269999862,0.3666666667,0.9750000015,0.9500000006,1.0300000014,0.4703703683,0.2537037039,3.3700393003,0.2971669672,42.6349612305,5.2282304663,-1e-10,41.4514592644,0.3690443343,9e-10,1
구로역,2022,3,유통업,44.6529411777,11.40882353,0.0,29.9402941221,0.2352941176,1.0455882357,1.0929411773,1.0941176481,0.3974193554,0.2216129046,4.1897231772,0.1599703243,45.5243543243,5.5147822982,2e-10,48.5415242651,0.3608808843,4e-10,1
구로역,2022,4,유통업,44.070588234,10.882352941,0.0,25.1588235319,0.3823529412,1.0514705879,1.0879411769,1.0779411778,0.4584615383,0.2565384631,5.8340193237,0.1914332656,51.6741945299,6.246488972,1e-10,56.3892529706,0.3177155895,-1e-10,1
구역삼세무서,2022,1,외식업,37.4902439039,3.8780487814,0.0731707317,66.5665609882,0.0731707317,1.8451219522,0.9902439029,2.4878048783,5.7924390252,3.1587804876,5.0599949035,0.4582611959,13.8359369276,16.3170839031,14.7490804885,0.097378049,2.1425048779,3.9288073181,3
구역삼세무서,2022,1,유통업,39.1050000056,6.4600000017,0.15,87.152499992,0.15,1.5275000016,2.2830000011,2.0041250015,0.6758823552,0.4170588254,9.6814102526,0.4470676504,98.0660722483,13.054556505,2e-09,66.9009185962,1.4289600009,2e-09,3
구역삼세무서,2022,2,외식업,37.5853658557,3.7902439038,0.0731707317,68.2007073105,0.1463414634,1.973170732,1.1524390257,2.5731707318,7.9125000005,4.6622500005,5.8187234156,0.8680678787,17.764804758,23.6659868312,13.5203609763,0.0007317083,3.6164682936,3.9999024395,3
구역삼세무서,2022,2,유통업,37.9857142766,5.6285714291,0.1428571429,104.52285713,0.1904761905,1.7099999998,0.392857145,2.5753571426,0.6188888871,0.4005555549,1.9074738595,0.3409020958,16.3435744764,13.3102785728,2.1e-09,5.2036047601,4.6862595263,9e-10,3
구역삼세무서,2022,3,외식업,37.1886363614,3.6840909085,0.0681818182,64.7892954452,0.1590909091,1.9534090913,1.1063636368,2.5340909093,7.3849999993,4.225681818,5.7368025923,0.6908271824,16.1142678177,22.6919590889,12.5072613419,0.1138750012,3.4363409094,3.7017340684,3
구역삼세무서,2022,3,유통업,37.9857142901,5.6285714313,0.1428571429,104.5228571269,0.4285714286,1.7100000001,0.3928571446,2.575357142,0.5722222233,0.3500000014,2.7926138592,0.352918,16.8662678101,10.488747618,2.5e-09,7.2492523852,3.8340857154,2.1e-09,3
구역삼세무서,2022,4,외식업,37.1173913066,3.5652173919,0.0652173913,63.9310652131,0.1304347826,1.9358695661,1.1352173915,2.52173913,7.5663043481,4.2626086958,5.719734088,0.7771648919,16.6951741538,24.1421497839,11.8481456526,0.1343434803,3.5956034785,3.4519630438,3
구역삼세무서,2022,4,유통업,37.9857142849,5.6285714301,0.1428571429,104.5228571389,0.380952381,1.7100000024,0.3928571448,2.5753571447,0.4866666641,0.2950000018,3.1821892863,0.3557582873,13.3108339112,11.35228857,3.5e-09,8.9057619102,3.7777404795,9e-10,3
구의역,2022,1,외식업,42.9928571448,3.764285715,0.2142857143,70.9600000069,0.0952380952,1.6685714292,0.7504761914,3.0571428576,3.1471428566,2.4780952385,5.4856180721,0.2569839051,9.2849337143,19.6202397142,1.9924857148,8e-10,7.025825001,0.6344833338,1
구의역,2022,2,외식업,42.7536585349,3.7243902441,0.1707317073,69.7260975605,0.0487804878,1.6653658538,0.6595121955,2.9853658546,4.4787499999,3.6065000012,3.8798951952,0.4063100735,11.307646492,27.0875734149,0.5787170743,3.8e-09,9.397271221,0.182860976,1
구의역,2022,3,외식업,42.1499999982,3.6071428577,0.1428571429,68.1878571336,0.0952380952,1.6542857152,0.6214285713,2.9142857144,4.3507692307,3.4002564107,3.9458898089,0.3575726904,9.780632189,25.0555935701,0.1126428574,-1e-09,8.3061459527,0.0292380963,1
구의역,2022,4,외식업,42.2414634115,3.5365853657,0.1463414634,62.279268271,0.0731707317,1.5421951227,0.6158536583,2.8146341464,4.4542499997,3.4167500006,3.3090879273,0.3987017078,11.1809568738,27.4538726785,0.1607682936,-2.8e-09,9.7396217065,0.050341464,1
국회의사당역(국회의사당),2022,1,외식업,46.1999999969,5.8,0.1428571429,231.3550214172,0.0952380952,5.1824357143,3.2040476196,6.5171071432,6.9083333331,4.1309523811,4.4785875005,0.3650686909,23.0980538087,37.7258217105,3.2988952398,0.0419047636,5.8811142853,0.664064286,3
국회의사당역(국회의사당),2022,2,외식업,46.6186046512,6.0558139536,0.1395348837,233.6490907061,0.1395348837,5.1130767443,3.2548837212,6.4120581402,8.5011627911,5.4469767444,4.3469063954,0.4885744665,29.2863527689,53.3239865114,2.2713953494,0.0468930242,9.4508439304,0.5069023265,3
국회의사당역(국회의사당),2022,3,외식업,48.1214285709,6.6071428573,0.1428571429,233.5308428502,0.119047619,5.053864286,3.2440476195,6.5242500004,9.8421428564,6.1219047615,5.1931972858,0.5234114293,30.3875374764,58.9412684506,2.0073190486,0.096095239,10.5965846664,0.3401785715,3
국회의사당역(국회의사당),2022,4,외식업,47.3787234087,6.3659574484,0.1276595745,218.5211787348,0.1914893617,5.0481340435,2.9344680859,6.8301808522,9.3865957453,5.7510638303,4.8378663204,0.5684275535,34.201081384,60.5724447683,1.5275553192,0.0726127646,9.7327256825,0.2773,3
군자역,2022,1,서비스업,38.6588235277,5.5117647059,0.0,98.0341176403,0.2352941176,1.6126470596,9e-10,2.3588235303,0.7723529406,0.3299999991,1.4723312961,0.8602730597,1.3777200084,2.9886323586,0.0,1.6573470633,0.9243676508,1.8e-09,1
군자역,2022,1,외식업,41.8937500015,5.1734375004,0.046875,50.2549468739,0.109375,1.3750709846,0.80359375,1.9046875009,3.984444444,2.2839682539,2.9256483135,0.7157049689,6.6775312652,12.0325238437,1.8842801256,0.0103124999,2.9779775004,0.4394115474,1
군자역,2022,2,서비스업,41.5120000099,4.9880000014,0.0,110.0808000264,0.32,1.5726000017,1e-09,2.6840000027,1.8444000008,0.7488000015,1.1760678809,0.8350373617,1.3113906818,5.4910028061,2.6e-09,1.2853440003,1.6920388034,1.1e-09,1
군자역,2022,2,외식업,42.3147540997,5.2311475417,0.0491803279,52.7474852499,0.1803278689,1.4401639349,0.6722950825,2.0081967219,5.5667213123,3.5372131154,3.4611289349,0.7194035084,8.8462202802,18.3693701835,1.4879883287,0.0074754103,4.6312211495,0.4029823449,1
군자역,2022,3,서비스업,41.4300000003,4.7400000005,0.0,108.6339999981,0.1,1.6655000006,0.0026666677,2.6200000003,1.8216666662,0.8209999997,1.5509735009,0.4689589337,1.821008835,6.3797436664,6e-10,1.5667226704,2.1396733332,8e-10,1
군자역,2022,3,외식업,42.0406250005,5.0328125003,0.046875,53.9960406323,0.203125,1.4609375005,0.7281250006,2.0359375002,6.6073437513,3.8125000006,3.5468744536,0.6290330004,7.9976549224,17.6417303922,0.9860767189,-2e-10,4.3410203133,0.3536195316,1
군자역,2022,4,서비스업,41.4299999911,4.7399999989,0.0,108.633999978,0.2333333333,1.6655000006,0.0250000008,2.6199999999,1.6776666652,0.6666666657,1.4950391994,0.4578377005,1.7416770962,5.0023469964,1e-10,1.042653332,1.6349766662,1.7e-09,1
군자역,2022,4,외식업,41.2039999992,4.5000000005,0.04,50.3311546702,0.1333333333,1.4886666674,0.7633333336,2.0333333338,7.7349333339,4.1106666674,3.1956424265,0.5268346537,9.106945134,17.3923872669,1.1449291869,0.002114667,4.6938267333,0.4228797204,1
길동역,2022,1,외식업,42.8276595803,4.3702127666,0.1276595745,91.3034681042,0.2127659574,2.9379914908,0.6708510643,4.1851063847,3.7286363658,2.4343181833,2.2307250441,0.7661628308,9.854029939,13.129868048,4.547744682,0.0293687222,3.3422297459,1.4234468091,1
길동역,2022,2,외식업,42.8374999997,4.331250001,0.125,91.2744374914,0.2083333333,2.8997000014,0.6741666674,4.118750001,4.9793333331,3.4217777781,2.417862396,0.7714337715,13.9392524998,20.5791985002,3.8873104179,0.0691995211,5.5364583343,1.1170166675,1
길동역,2022,3,외식업,42.4155555551,4.2711111124,0.1333333333,93.1600666695,0.0888888889,3.0041244451,0.728444445,4.2266666677,5.1450000013,3.6359090913,3.3841742453,0.7363087334,14.9536232909,21.9295102911,4.8293222222,0.0291967126,5.9989238458,1.4422000008,1
길동역,2022,4,외식업,42.8212765897,4.0170212765,0.1276595745,95.8530425468,0.2127659574,3.1486297874,0.7836170219,4.5042553194,5.4429545454,3.9102272726,3.4792507237,0.5541733192,14.9789801682,25.1544179959,4.0703531915,0.2295169147,7.3421295737,1.4501638299,1
노량진역(노량진),2022,1,외식업,38.4142857182,6.8142857157,0.0,39.930000046,0.2380952381,2.171428572,1.6900000009,4.5714285715,22.5499999996,4.772380953,3.0221905751,0.2067848581,9.5237014296,8.1549538117,6.6984427637,2.6e-09,1.9763285716,2.4567238107,1
노량진역(노량진),2022,2,외식업,38.4142857132,6.8142857154,0.0,39.9300000098,0.4285714286,2.1714285735,1.69,4.5714285736,23.6195238093,5.6733333356,3.9910210016,0.2120590015,10.8430948578,9.0264847603,5.8948662871,9e-10,2.2291580935,2.3818473341,1
노량진역(노량진),2022,3,외식업,38.2227272817,6.5454545483,0.0,40.0918181738,0.4090909091,2.1272727292,1.690000001,4.4545454549,22.0272727293,5.8281818192,3.8756110923,0.2192074104,8.750644004,8.9119531893,5.8423181833,2.6e-09,2.224877275,2.379059092,1
노량진역(노량진),2022,4,외식업,37.8874999976,6.0750000014,0.0,40.3749999738,0.2083333333,2.0500000005,1.4787500008,4.2500000008,22.4445833334,5.5895833337,4.5969354171,0.1343739589,9.8079971639,9.6495837441,6.5829208366,1.4e-09,2.5418416662,2.6996750016,1
노원역,2022,1,서비스업,39.4436363634,6.3309090918,0.0727272727,170.7188108967,0.1090909091,5.08329091,6.9010909096,5.8781818187,6.6734545452,3.7618181821,27.3222240375,0.9549994187,35.7877165281,80.2229390925,1e-10,0.3018236364,13.2660089821,1e-10,2
노원역,2022,1,외식업,39.2188235291,6.4694117646,0.2235294118,92.1676729435,0.2352941176,2.9971964708,1.0028235297,4.487058824,9.2526506027,5.2804819281,2.8839521887,0.5682407061,10.4544299066,15.2791094357,1.6602800007,1.9511097883,5.3581895883,0.5898800006,2
노원역,2022,2,서비스업,39.8222222222,6.4222222228,0.1111111111,176.4926777662,0.2037037037,5.195944445,6.6711111116,5.8944444448,7.2481481479,4.1011111114,29.4790033698,0.9534348708,40.3797817199,88.7473849604,-2e-10,0.1626435185,14.3962094809,-2e-10,2
노원역,2022,2,외식업,38.7529411784,6.4200000002,0.2117647059,90.7995552941,0.2117647059,2.9843494119,1.0175294122,4.4564705888,11.6529629637,6.5734567904,3.3466092592,0.6112572829,11.6932951651,19.3623938247,1.1390988234,1.2720199531,6.9709974122,0.4234129412,2
노원역,2022,3,서비스업,39.9785714295,6.5000000004,0.1071428571,177.0557964237,0.2321428571,5.188946429,6.7185714287,5.8982142864,7.2517857147,3.9851785716,31.488678553,0.9488848933,37.0873524282,85.2738114972,3e-10,0.1559714289,14.5530440531,2e-10,2
노원역,2022,3,외식업,38.5764044944,6.428089888,0.2359550562,92.3906988782,0.191011236,2.9086707867,1.0656179779,4.3550561799,11.6024418607,6.7227906973,4.1635891798,0.7633606633,13.9832659764,21.9488047175,0.6803303369,0.922052484,7.6636062921,0.2594483146,2
노원역,2022,4,서비스업,39.6999999979,6.3050000005,0.1,200.6879099719,0.1666666667,5.7047500002,6.8999999999,6.6049999996,7.2008333333,3.993166667,29.8702687492,0.9745465835,46.8795749823,85.1471894467,1e-10,0.6352266669,16.2282605505,3e-10,2
노원역,2022,4,외식업,38.6065934048,6.3142857143,0.2307692308,91.377936264,0.2197802198,2.796392308,1.0467032969,4.2593406593,10.6873563215,6.333908046,3.2070700988,0.5063717147,13.5059235385,23.1214651086,0.6242274724,1.5084314508,8.4830424174,0.2480769233,2
논현역,2022,1,서비스업,40.1391304238,5.1956521743,0.1304347826,119.0543478193,0.0869565217,3.0756521743,2.1078260872,4.4130434783,1.2656521752,0.7047826088,2.9013826078,1.2000723052,10.3019847778,22.3779352992,-2e-09,1.3034782616,7.3695717391,-7e-10,2
논현역,2022,1,외식업,37.8396825394,3.882539683,0.1746031746,94.9751269702,0.1904761905,3.6611111108,0.6544444452,4.831746032,6.4146551718,3.1594827593,2.4989256826,0.7278029368,9.1215663351,10.957489683,3.2081897157,0.0002603178,2.7930476197,1.1185303497,2
논현역,2022,2,서비스업,41.2421052634,5.5631578961,0.1578947368,115.7105263306,0.2105263158,2.9000000011,1.8063157888,3.8684210538,0.8744444457,0.4472222247,3.5811157884,1.452005369,7.7197105829,20.0021157896,5.1e-09,2.5354191602,5.4393921075,3e-09,2
논현역,2022,2,외식업,37.0984375001,3.4765625005,0.1875,87.926296873,0.203125,3.5398437503,0.6051562506,4.7000000004,8.2130158733,4.6201587304,3.2485838133,0.9885080316,11.6683918598,18.2952331258,3.9177531257,0.0193164065,4.4651871883,1.2984734381,2
논현역,2022,3,서비스업,41.6333333304,5.6833333347,0.1666666667,105.9266666412,0.1666666667,2.6666666684,1.5133333353,3.4166666674,0.7133333346,0.3880000022,4.1418892803,1.0984082812,5.6564698358,17.072631948,4e-10,1.6214444465,4.1998986118,1.3e-09,2
논현역,2022,3,외식업,36.9208955262,3.3492537318,0.1791044776,87.691537315,0.1940298507,3.5462686574,0.6067164182,4.7432835827,8.4764062513,4.7803125008,3.1775743143,1.2270129852,12.5190177483,17.8945668678,5.5298910454,0.1160208962,4.0861447767,1.6757776118,2
논현역,2022,4,서비스업,41.633333325,5.6833333329,0.1666666667,105.9266666721,0.1666666667,2.6666666672,1.5133333351,3.4166666681,0.6343749997,0.3025000001,3.6435620565,1.5891693902,6.1950062801,16.6009423318,2.9e-09,4.9836666684,3.9708611126,1.9e-09,2
논현역,2022,4,외식업,36.9161764715,3.3014705889,0.1764705882,88.3566617711,0.3088235294,3.5500000005,0.6594117649,4.8058823537,8.0069230779,4.5820000003,3.9478741906,1.743049309,14.1750548666,20.2702276611,4.5016529411,0.1454970592,5.08117456,1.5697985297,2
당산역,2022,1,외식업,48.0499999945,5.3062500024,0.0,122.6515124875,0.125,2.1125,0.29625,4.000000002,2.4179999972,2.0193333322,3.096278127,1.3331283755,5.0346577473,12.0932499932,1.9e-09,-7e-10,1.9382812481,2e-09,3
당산역,2022,2,외식업,48.2687500129,5.3625000017,0.0,122.6565125764,0.0,2.0937500036,0.2962500003,4.0000000038,4.1850000031,3.676250003,3.4754003804,0.7583625011,10.1697433202,26.7282937631,5e-09,0.0515625014,5.475643753,2.6e-09,3
당산역,2022,3,외식업,47.8526315862,5.1473684218,0.0,111.8454841884,0.0526315789,1.9236842122,0.2847368446,3.6052631596,3.799473686,3.3084210538,3.5912532665,0.8759277381,9.3242888486,25.0095052711,1e-10,0.0115789466,5.1613157929,-2e-10,3
당산역,2022,4,외식업,46.9428571491,4.8857142866,0.0,109.1173428581,0.0,1.8785714286,0.321428572,3.5000000028,4.0309523854,3.5366666701,3.7556069996,0.8254353351,10.5960141001,27.5799904771,2.9e-09,0.0052380956,6.3551523822,9e-10,3
대학로(혜화역),2022,1,서비스업,35.3000000005,5.3833333336,0.1666666667,80.7766666607,0.1666666667,1.2533333354,0.6400000019,2.7500000013,2.0976470574,0.8641176472,1.7992916707,0.3727498351,2.5179771703,6.1004944499,1e-09,1.8e-09,2.236349999,1.1e-09,0
대학로(혜화역),2022,1,외식업,40.7211764698,5.0717647062,0.1411764706,88.2571929425,0.1176470588,2.5635882357,0.7971764709,4.68,5.2404878044,4.3170731706,2.8176316002,0.4578137294,7.5543773408,14.4723465867,2.2827705886,0.0015529417,5.5269344113,0.7982341176,0
대학로(혜화역),2022,1,유통업,43.0882352945,6.2588235324,0.0,126.5122940989,0.1176470588,4.3842941197,1.6023529437,8.0882352977,8.1070588275,6.3182352962,2.4639381821,0.9244612384,32.7198628917,25.9070429546,1e-09,0.2629222377,10.3725676493,7e-10,0
대학로(혜화역),2022,2,서비스업,35.2999999973,5.3833333354,0.1666666667,80.776666671,0.2777777778,1.2533333343,0.6776470605,2.7500000022,2.0383333381,0.7377777801,1.6680501134,1.3863678895,2.4640020037,6.2319833361,-8e-10,0.1111111117,2.3733833344,-2e-10,0
대학로(혜화역),2022,2,외식업,40.5517647082,5.1400000005,0.1411764706,82.5154282317,0.1294117647,2.5591764708999998,0.8135714289,4.7682352948,7.255833334,5.9923809529,4.0104083531,0.6591192948,10.8963706704,24.6130904943,2.0918517638,0.0011647064,9.0454208828,0.7215035291,0
대학로(혜화역),2022,2,유통업,43.0058823523,6.2235294138,0.0,118.0258235242,0.4117647059,4.2078235298,1.6023529418,7.3235294123,11.7076470575,8.7029411768,2.2687901746,0.500472707,49.8091638194,36.3943335225,2.7e-09,0.3706461192,14.4636829405,1.5e-09,0
대학로(혜화역),2022,3,서비스업,35.8052631496,5.1526315785,0.1578947368,79.3673683965,0.2631578947,1.2663157901,0.6400000014,2.7631578952,1.7215789471,0.627894737,2.1392791588,0.268468475,2.1996348403,5.8681210519,1.7e-09,0.4052631591,2.0453789491,1e-09,0
대학로(혜화역),2022,3,외식업,39.1822222229,4.9066666672,0.1333333333,75.9534600018,0.1555555556,2.3593333335,0.7521111114,4.6788888891,7.9052272735,6.6292045455,4.2887203998,0.7449055114,12.3886991332,26.3485329986,1.9954206342,0.0824499783,9.476059433,0.6888131671,0
대학로(혜화역),2022,3,유통업,40.4153846146,6.2692307694,0.0,105.4303153867,0.3461538462,6.9589615398,1.1692307704,6.365384616,14.1453846142,10.5173076933,2.6342041541,0.5705996932,42.2895771172,39.8289380778,-1.1e-09,0.2446527689,14.2472946158,1.2e-09,0
대학로(혜화역),2022,4,서비스업,37.999999998,4.3000000006,0.125,94.5824999986,0.1666666667,1.6525000011,0.8004166655,2.9375000004,3.905416666,2.5212500013,2.4072378316,0.3160412928,2.4024626225,8.1079824943,-4e-10,0.1083333344,3.307641667,1.1e-09,0
대학로(혜화역),2022,4,외식업,38.8720930221,4.7709302327,0.1395348837,74.3816441865,0.1395348837,2.2539534884,0.7516279071,4.5116279072,8.162325581,6.7580232557,4.5031550345,0.7113066977,12.2356619643,29.1357268132,2.466072093,0.0991765348,11.2725823258,0.9207860467,0
대학로(혜화역),2022,4,유통업,39.8555555591,6.1444444455,0.0,102.9947333624,0.4074074074,6.8012222243,1.1474074082,6.2777777789,11.544074076,8.649259261,2.2987510753,0.6510842966,34.7465322613,33.7874621883,1.2e-09,0.1993570753,13.1321692252,1.1e-09,0
도화동 상점가,2022,1,서비스업,37.6000000016,5.516666669,0.1666666667,71.4416667078,0.1111111111,1.8250000001,0.5700000029,2.7499999995,1.265555556,0.4150000007,2.239946721,0.1624418357,1.6186060568,6.5537833339,5.8e-09,2e-09,2.3011222249,4.1e-09,3
도화동 상점가,2022,1,외식업,44.1499999905,5.6999999989,0.0,62.9199999984,0.1666666667,1.7333333334,0.4166666674,2.6666666673,1.0877777755,0.8511111109,2.3201450531,0.256106668,4.8615481597,15.8989138788,-1.5e-09,4e-10,1.4139416638,1.5e-09,3
도화동 상점가,2022,2,서비스업,37.6000000002,5.5166666679,0.1666666667,71.4416666808,0.2222222222,1.8250000005,0.5700000022,2.7500000008,1.4900000039,0.5335294146,2.4422194496,0.1199246134,1.693032171,7.5328694528,1e-10,2.7e-09,2.5080638922,1.1e-09,3
도화동 상점가,2022,2,외식업,44.1500000063,5.7000000041,0.0,62.9200000432,0.0,1.7333333344,0.4166666693,2.6666666686,1.8327777816,1.4700000023,2.6053007264,0.2475622782,6.9252821731,27.4338389015,2.3e-09,9e-10,3.1525888922,1.9e-09,3
도화동 상점가,2022,3,서비스업,38.1894736695,5.336842104,0.1578947368,69.9605263105,0.1052631579,1.807894736,0.5400000005,2.7631578956,1.2652631588,0.4810526318,1.5211401577,0.1757966837,1.5825965763,7.05734473,4e-10,1e-09,2.1768184218,8e-10,3
도화동 상점가,2022,3,외식업,43.0047619094,5.0904761916,0.0,60.3823809573,0.0476190476,1.642857142,0.3571428575,2.4761904777,1.9690476188,1.6561904766,1.6011794291,0.7353859533,6.2500327157,25.6779952361,9e-10,2.0868571435,3.7613333357,2.3e-09,3
도화동 상점가,2022,4,서비스업,39.1999999986,5.0285714288,0.1428571429,67.4214285634,0.0952380952,1.7785714291,0.4885714306,2.7857142871,1.1604761922,0.4295238107,1.3265927139,0.1220269076,1.5070733855,6.9498499974,3.7e-09,1.2e-09,2.4611333341,9e-10,3
도화동 상점가,2022,4,외식업,42.6043478237,4.7608695661,0.0,58.8513043695,0.0869565217,1.6000000016,0.3260869586,2.3913043497,1.9425000006,1.6890000007,1.5455161766,1.5599049136,5.146681041,18.1902478312,-2.5e-09,0.0,3.7412173945,1e-09,3
둔촌역,2022,1,외식업,36.6499999589,6.9999999977,0.0,67.4100000143,0.3333333333,3.4349999984,1.0000000021,5.9999999991,8.7083333305,3.2716666636,2.6414256743,1.4256026669,10.372232655,9.6301832949,4.6848333387,4.4e-09,2.7341166635,1.7096666706,1
둔촌역,2022,2,외식업,36.6500000022,7.0000000028,0.0,67.4100000419,0.3333333333,3.4350000013,1.5000000046,6.0,11.9533333309,5.2866666619,2.9890421602,0.3647156721,12.8965116509,14.8452366419,4.6468333372,3.8e-09,3.757433325,1.6618333339,1
둔촌역,2022,3,외식업,44.9500000051,7.8916666683,0.0,77.618999938,0.5,2.4458333367,1.5833333357,4.2750000018,7.6233333352,3.7525000034,4.262909088,0.3814775849,13.0855484257,15.1484000133,1.3379583386,2.6e-09,4.5123333395,0.4691666709,1
둔촌역,2022,4,외식업,41.1578947445,6.152631581,0.0,88.0725789622,0.1578947368,2.2236842127,1.1052631586,3.3315789493,4.1031578993,2.0868421081,3.9828947931,0.3237167385,14.1408853205,11.8871504349,1.3877315778,3e-10,4.1368921096,0.5481052648,1
등촌역,2022,1,서비스업,36.505263165,3.9263157926,0.0,121.4226316035,0.2105263158,2.4014736854,0.6921052633,2.5526315794,1.9489473708,0.9278947385,2.9759369981,0.3763915809,5.7839038427,12.0501347362,3.3e-09,3.6e-09,4.7242005283,1.7e-09,1
등촌역,2022,2,서비스업,37.2300000071,3.8300000018,0.0,126.4964999743,0.1,2.4714000005,0.6930000011,2.775000001,2.3310000024,1.1065000046,3.5847757502,0.4805922511,3.9228840553,13.485471007,1.6e-09,2.1e-09,5.419542504,1e-10,1
등촌역,2022,3,서비스업,37.1714285759,3.8857142868,0.0,121.9728571654,0.2380952381,2.4108571454,0.6752380977,2.7857142882,2.410476196,1.1861904779,4.1171397623,0.2587302872,3.464824101,13.6988571515,9e-10,1e-09,5.3403261945,7e-10,1
등촌역,2022,4,서비스업,37.1714285771,3.8857142868,0.0,121.972857125,0.2380952381,2.4108571441,0.6942857149,2.7857142881,2.3257142888,1.0871428575,4.1310223845,0.2804502393,3.5571212887,12.7516016634,2.9e-09,2.2e-09,5.1163259513,7e-10,1
뚝섬역,2022,1,외식업,39.489473698,3.9473684242,0.0,102.0531579305,0.0,2.9947368449,2.2631578968,4.2894736857,9.1405263204,5.6757894764,5.4422229006,1.5173041062,17.2105764835,40.7505829108,0.0298947378,0.6362631597,9.1196092147,0.0138947379,0
뚝섬역,2022,2,외식업,39.4949999958,3.6649999995,0.0,149.5595000239,0.05,2.7400000024,1.8459999999,3.9250000004,11.3495000035,7.9615000015,6.4601927002,1.2392856511,25.6191884507,64.0114354992,2e-09,1.3e-09,16.3953070009,9e-10,0
뚝섬역,2022,3,외식업,40.7714285792,3.9000000023,0.0,182.9200000413,0.0476190476,3.0428571447,1.5942857159,4.7857142876,10.9823809532,7.1100000022,5.9778548096,1.2343809537,19.8891839086,58.4599502428,2e-09,1.1e-09,13.6793180976,1.4e-09,0
뚝섬역,2022,4,외식업,40.3200000067,3.9700000011,0.0,189.916000075,0.1,3.0700000033,1.6425000024,4.8500000025,12.5975000032,7.9430000018,7.400264355,1.0394786012,37.7303948067,66.4286137672,2.8e-09,2e-09,16.3831875038,2.9e-09,0
로데오거리상점가,2022,1,외식업,48.5142857105,8.5285714282,0.1428571429,111.2559428154,0.1904761905,2.0785714286,0.7385714296,4.9285714272,3.3085000012,2.5690000019,3.0423965724,0.3177747617,10.8031645268,15.0710416666,2.5285904785,0.0314285709,5.3168761922,0.7753190497,0
