trdar_nm,year,quarter,class_2_name,average(age),average(duration),average(is_franchise),average(business_square_size),average(is_risky),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),average(sum_weekend_sales_card),average(sum_weekend_sales_delivery)
군자역,2023,1,카페,34.0555555562,3.3555555567,0.0,39.9933333465,0.2962962963,1.3400000019,0.59888889,1.7777777789,10.9500000016,4.8814814832,1.8016038531,0.4669659275,6.7066975944,7.1456843777,2.475362594,1.1e-09,2.2119722244,0.9289370387
군자역,2023,1,양식,,,,,,,,,,,,,,,,,,
군자역,2023,2,전문유통,,,,,,,,,,,,,,,,,,
군자역,2022,4,개인 서비스업,41.4299999965,4.7400000007,0.0,108.6339999758,0.2333333333,1.6654999993,0.0250000001,2.6199999984,1.677666665,0.6666666658,1.4950391993,0.4578377008,1.741677095,5.002346993,1.5e-09,1.042653335,1.634976665,6e-10
군자역,2022,3,한식,47.2407407415,6.0074074071,0.1111111111,77.6633333429,0.2222222222,2.0025925941,1.2844444448,2.796296298,6.2385185188,3.7433333335,3.3864921115,0.8240930377,11.864114519,25.0827700035,0.577562963,0.0,5.9607851881,0.0880777786
군자역,2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
군자역,2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
군자역,2022,2,개인 서비스업,41.5120000048,4.9880000006,0.0,110.080800012,0.32,1.5726000004,-2e-10,2.6840000016,1.8444000021,0.748800002,1.176067881,0.8350373614,1.3113906849,5.491002805,9e-10,1.2853440022,1.6920388024,9e-10
군자역,2022,1,전문유통,,,,,,,,,,,,,,,,,,
군자역,2022,1,한식,49.3043478218,6.8086956538,0.1304347826,81.3560869543,0.0869565217,2.1486956523,1.4243478266,3.0434782604,5.2608695645,2.9482608702,3.833536785,0.5388612177,10.6703913472,21.1168550915,2.8990173915,1.5e-09,5.2577269583,0.4169434792
군자역,2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
군자역,2022,1,카페,31.4913043489,3.9086956525,0.0,36.1582608739,0.1739130435,0.9121739149,0.1921739124,1.0434782617,2.6404545471,1.0654545473,1.8225748282,0.1146171755,4.8436769594,2.0043782188,2.3441968709,0.0286956538,0.4155756528,0.8057669146
군자역,2022,1,일식,,,,,,,,,,,,,,,,,,
군자역,2022,1,양식,,,,,,,,,,,,,,,,,,
군자역,2022,1,술집,45.7166666654,4.6999999989,0.0,28.5270333375,0.0555555556,0.9780301683,0.7916666672,1.5500000008,3.9961111102,2.9244444439,3.1750513908,1.7097286108,3.918801668,13.2385088933,-1.3e-09,1.5e-09,3.3391444448,9e-10
군자역,2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
군자역,2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
군자역,2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
군자역,2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
군자역,2022,1,개인 서비스업,38.6588235381,5.5117647066,0.0,98.0341176579,0.2352941176,1.6126470601,1.4e-09,2.3588235308,0.7723529456,0.3300000015,1.4723312982,0.8602730607,1.3777200049,2.9886323593,2.1e-09,1.6573470635,0.9243676481,5e-10
군자역,2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
군자역,2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
군자역,2022,3,전문유통,,,,,,,,,,,,,,,,,,
군자역,2022,2,양식,,,,,,,,,,,,,,,,,,
군자역,2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
군자역,2022,3,카페,32.522727271,3.75,0.0,41.9595454498,0.3181818182,1.1036363629,0.3031818198,1.4954545468,7.4827272721,3.4449999999,2.6284215006,0.2453480457,4.7916324565,6.1381115909,2.159759546,1e-10,1.8739954548,0.9206159096
군자역,2022,3,일식,,,,,,,,,,,,,,,,,,
군자역,2022,3,양식,,,,,,,,,,,,,,,,,,
군자역,2022,2,술집,46.6399999968,5.1600000009,0.0,29.0484399802,0.1333333333,1.0100000013,0.3500000006,1.4599999994,6.2093333374,4.6360000016,4.4324830699,1.472879134,6.0448434737,21.0767800009,1e-09,3.3e-09,4.9811666683,2e-09
군자역,2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
군자역,2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
군자역,2022,3,술집,46.6400000038,5.1600000026,0.0,29.048440007,0.0,1.0100000022,0.3500000023,1.4600000022,5.987333337,4.4760000026,5.1826270018,0.8406628675,5.7401939397,21.1198333455,-4e-10,5.4e-09,5.0437466704,4e-10
군자역,2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
군자역,2022,3,개인 서비스업,41.4299999982,4.7399999998,0.0,108.6340000043,0.1,1.6655000006,0.0026666659,2.6199999997,1.8216666665,0.8209999997,1.5509734998,0.4689589344,1.8210088332,6.3797436656,-1.1e-09,1.5667226679,2.1396733326,0.0
군자역,2022,2,전문유통,,,,,,,,,,,,,,,,,,
군자역,2022,2,한식,48.9375000069,6.6250000019,0.125,79.172500028,0.0416666667,2.1175000017,1.3650000018,3.0000000021,6.8291666679,4.1641666688,3.2313377535,0.5877702096,14.2532139636,29.6529500477,2.2445708346,0.0162500013,7.5663916684,0.4184583351
군자역,2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
군자역,2022,2,카페,32.1409090809,3.7590909076,0.0,40.0786363457,0.3636363636,0.9945454546,0.136363636,1.3000000007,3.7513636348,2.1040909095,3.049523317,0.3492700916,4.8577113668,4.2140490871,1.6771630927,0.0030000017,1.1906177281,0.6608601371
군자역,2022,2,일식,,,,,,,,,,,,,,,,,,
군자역,2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
길동역,2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
길동역,2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
길동역,2023,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
길동역,2023,1,개인 서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,4,전문유통,,,,,,,,,,,,,,,,,,
길동역,2022,4,한식,43.6333333294,3.0555555569,0.2222222222,93.5877777644,0.1481481481,3.8277777784,1.084074075,5.8222222236,6.498846156,4.4919230783,4.0302394471,0.4366320003,18.8255157385,29.7683839261,6.4148814814,0.0328627771,8.5201588904,2.294277778
길동역,2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,4,카페,,,,,,,,,,,,,,,,,,
길동역,2022,4,일식,,,,,,,,,,,,,,,,,,
길동역,2022,4,양식,,,,,,,,,,,,,,,,,,
길동역,2022,4,술집,41.7249999989,5.3150000009,0.0,98.9111499743,0.3,2.2317800015,0.3779999998,2.7250000011,3.9177777778,3.0700000014,2.7354159489,0.7128541012,9.7861571466,18.9255639934,0.9052400008,0.4950000001,5.7517899973,0.310610002
길동역,2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
길동역,2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
길동역,2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
길동역,2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
길동역,2023,1,술집,42.5300000066,4.9450000013,0.0,92.1716499939,0.15,2.4205200004,0.4695000007,3.0000000009,4.1994444443,3.3216666677,1.3329386006,1.0307710512,9.6111355477,19.9886349982,0.6594200019,0.3300000017,5.9884350021,0.1965350019
길동역,2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
길동역,2023,1,일식,,,,,,,,,,,,,,,,,,
길동역,2022,4,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
길동역,2023,2,한식,44.0375000042,3.0375000055,0.25,77.2362499861,0.0,3.6562500029,0.7700000052,5.3000000012,5.5275000094,3.745000008,4.3054993733,0.366597379,14.393697362,27.0202112637,4.9663749956,5e-10,9.0840625068,1.9681125017
길동역,2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
길동역,2023,2,카페,,,,,,,,,,,,,,,,,,
길동역,2023,2,일식,,,,,,,,,,,,,,,,,,
길동역,2023,2,양식,,,,,,,,,,,,,,,,,,
길동역,2023,2,술집,43.5333333559,4.5833333388,0.0,72.3018333031,0.1666666667,2.4533333387,0.5550000017,2.8333333389,5.0140000221,3.9420000152,2.673552005,0.7391245041,8.9567893359,20.7765333454,0.7783833437,-1.9e-09,7.5192000034,0.2457166728
길동역,2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
길동역,2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
길동역,2023,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
길동역,2023,2,개인 서비스업,,,,,,,,,,,,,,,,,,
길동역,2023,1,전문유통,,,,,,,,,,,,,,,,,,
길동역,2023,1,한식,43.6333333277,3.0555555546,0.2222222222,93.5877777642,0.1851851852,3.8277777788,0.8229629641,5.8222222222,5.7304166651,4.0512499994,2.7782501497,0.6116361495,16.0770604802,26.570579256,4.4660851846,1.8e-09,6.8215477771,1.499455556
길동역,2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
길동역,2023,1,카페,,,,,,,,,,,,,,,,,,
길동역,2023,1,양식,,,,,,,,,,,,,,,,,,
길동역,2022,4,개인 서비스업,,,,,,,,,,,,,,,,,,
길동역,2023,2,전문유통,,,,,,,,,,,,,,,,,,
길동역,2022,3,한식,43.4592592633,3.2407407422,0.2222222222,92.0888888867,0.037037037,3.790740741,1.0562962977,5.7666666672,6.8703703723,4.7774074097,3.809652963,0.821193372,20.1201062581,28.102635667,7.3699888911,0.0486611855,7.7125990012,2.1966407415
길동역,2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,2,개인 서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,1,전문유통,,,,,,,,,,,,,,,,,,
길동역,2022,1,한식,44.0299999997,3.4400000014,0.2,89.1790000049,0.2,3.5450000016,0.9230000017,5.440000002,4.7266666675,3.0493333356,2.7352816676,0.6215993003,13.4679025666,16.8724629993,6.6322533333,0.0460110004,4.256706333,2.0368800011
길동역,2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
길동역,2022,1,카페,,,,,,,,,,,,,,,,,,
길동역,2022,1,일식,,,,,,,,,,,,,,,,,,
길동역,2022,1,양식,,,,,,,,,,,,,,,,,,
길동역,2022,1,술집,40.7058823501,6.0117647081,0.0,95.0525293873,0.2352941176,1.8668,0.2258823558,1.9705882361,1.5900000024,1.1164285735,1.3403309987,1.0212749417,3.4766076508,6.5252887017,0.869200002,2.3e-09,1.7284475287,0.3409176489
길동역,2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
길동역,2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
길동역,2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,1,개인 서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
길동역,2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
길동역,2022,3,전문유통,,,,,,,,,,,,,,,,,,
길동역,2022,2,양식,,,,,,,,,,,,,,,,,,
길동역,2022,2,술집,40.8499999945,5.8166666664,0.0,94.7668333308,0.3333333333,1.824200002,0.236666667,1.9166666672,2.7679999987,2.0906666676,1.5843178875,0.9800986115,8.9375568276,12.5163222129,0.8558555568,0.0916666665,3.6200055554,0.2686500018
길동역,2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
길동역,2022,3,카페,,,,,,,,,,,,,,,,,,
길동역,2022,3,일식,,,,,,,,,,,,,,,,,,
길동역,2022,3,양식,,,,,,,,,,,,,,,,,,
길동역,2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
길동역,2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
길동역,2022,3,술집,40.8499999951,5.8166666652,0.0,94.7668333318,0.1666666667,1.824200001,0.2366666669,1.9166666679,2.4047058824,1.8229411793,2.7459561657,0.60898178,7.2038988377,12.6698222191,1.0183222236,3.5e-09,3.4284111104,0.3105388899
길동역,2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,3,개인 서비스업,,,,,,,,,,,,,,,,,,
길동역,2022,2,전문유통,,,,,,,,,,,,,,,,,,
길동역,2022,2,한식,44.0299999962,3.4400000003,0.2,89.1789999851,0.1333333333,3.5450000003,0.9366666677,5.4399999995,6.0849999997,4.0873333341,2.9179891014,0.6462348674,16.9402699008,25.416924269,5.7061833336,0.0557192341,6.6863300013,1.6260366674
길동역,2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
길동역,2022,2,카페,,,,,,,,,,,,,,,,,,
길동역,2022,2,일식,,,,,,,,,,,,,,,,,,
길동역,2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,한식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,개인 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,전문유통,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,일식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,양식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,술집,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,카페,37.887500001,6.0750000019,0.0,40.3749999798,0.2083333333,2.0500000002,1.4787499999,4.2499999993,22.4445833343,5.5895833339,4.5969354149,0.1343739598,9.8079971659,9.6495837423,6.5829208347,1.9e-09,2.5418416659,2.6996750004
노량진역(노량진),2023,1,술집,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,일식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,4,개인 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,한식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,카페,37.8875000139,6.0750000037,0.0,40.3750000228,0.625,2.0500000037,1.8125000039,4.2500000042,20.3587500098,5.9350000077,4.0810198839,0.2228250032,12.2260343888,9.2283975082,9.4930500052,-1e-10,2.8656625016,4.062962503
노량진역(노량진),2023,2,일식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,양식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,술집,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,개인 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,전문유통,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,한식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,1,카페,37.8874999991,6.0750000008,0.0,40.3749999938,0.2083333333,2.0500000006,1.8125000004,4.2499999991,20.2870833326,5.3612500016,2.0525812906,0.1603852926,11.5476291224,8.8705345815,8.4915958341,2.9e-09,2.1899670853,3.026683334
노량진역(노량진),2023,1,양식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2023,2,전문유통,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,전문유통,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,개인 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,전문유통,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,한식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,일식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,양식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,개인 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,한식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,술집,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,1,카페,38.4142857194,6.8142857174,0.0,39.9300000284,0.2380952381,2.1714285723,1.6900000011,4.5714285727,22.5500000012,4.7723809539,3.022190576,0.2067848578,9.523701434,8.1549538216,6.698442761,1.8e-09,1.9763285745,2.4567238091
노량진역(노량진),2022,2,술집,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,일식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,양식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,술집,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,카페,38.2227272802,6.5454545484,0.0,40.0918182118,0.4090909091,2.1272727293,1.6900000014,4.4545454577,22.0272727325,5.8281818215,3.8756110941,0.2192074096,8.7506440101,8.911953194,5.8423181844,2.6e-09,2.224877276,2.3790590924
노량진역(노량진),2022,2,전문유통,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,한식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,카페,38.4142857155,6.8142857141,0.0,39.9299999952,0.4285714286,2.1714285743,1.6900000014,4.5714285729,23.6195238151,5.6733333347,3.9910210014,0.2120590003,10.843094857,9.0264847627,5.8948662852,8e-10,2.2291580966,2.3818473334
노량진역(노량진),2022,2,일식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,2,양식,,,,,,,,,,,,,,,,,,
노량진역(노량진),2022,3,개인 서비스업,,,,,,,,,,,,,,,,,,
노원역,2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
노원역,2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노원역,2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
노원역,2023,1,건강/의료 서비스업,40.4916666662,5.6916666675,0.0,268.7101000066,0.2222222222,9.1229166674,12.0108333339,9.5833333342,10.7427777785,6.1947222228,26.9339371952,1.241910139,71.2017720271,155.3957069732,9e-10,0.5719444444,22.8751395288,1e-09
노원역,2023,1,개인 서비스업,37.9700000012,6.4400000012,0.3,105.6593000073,0.1666666667,1.6620000001,0.9810000004,2.9100000012,2.2990000014,1.2736666676,2.0826544343,0.7410539684,3.6251864029,13.5813850035,1.2e-09,0.193590001,3.9897666681,1.1e-09
노원역,2022,4,전문유통,,,,,,,,,,,,,,,,,,
노원역,2022,4,한식,41.8769230769,8.5000000003,0.2307692308,111.805461541,0.1538461538,2.8591461542,0.7369230783,4.2461538469,7.1182051292,5.7092307701,3.5911805917,0.6013229239,18.4449535908,30.9151064146,1.0604871789,0.8599230773,11.3486297448,0.4043025645
노원역,2022,4,양식,,,,,,,,,,,,,,,,,,
노원역,2022,4,카페,37.158333334,3.9666666676,0.1666666667,78.3199999893,0.3611111111,3.1654166668,1.4025000005,4.9999999999,16.5460606054,7.3503030305,2.3512875843,0.2670646941,9.1247675806,11.3129018024,7e-10,2.881396166,3.8424111111,1.1e-09
노원역,2022,4,일식,,,,,,,,,,,,,,,,,,
노원역,2022,4,술집,33.8937499974,6.2687500019,0.375,70.9661999958,0.0625,1.8131250009,1.0012500019,2.6250000004,7.0780000043,5.7220000027,4.1963114367,0.8133689397,11.3246386855,30.693731874,0.9653562522,-1.6e-09,11.9395937506,0.4254500027
노원역,2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
노원역,2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노원역,2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
노원역,2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
노원역,2023,1,술집,35.8000000003,5.8285714295,0.4285714286,65.4423428627,0.1428571429,1.8385714295,0.7971428575,2.571428572,5.4445000004,4.3990000013,2.6969489557,1.0879902868,9.6397972419,25.3935381046,1.7e-09,-2e-10,8.8965190506,1.4e-09
노원역,2022,4,건강/의료 서비스업,40.7727272717,6.1545454542,0.0,274.8437454548,0.1212121212,8.9431818186,11.4627272731,9.4545454546,10.9954545467,6.137878789,50.5812920603,1.3834092127,81.1264172437,142.7920202114,1e-09,1.0424242429,25.6483919093,9e-10
노원역,2023,1,일식,,,,,,,,,,,,,,,,,,
노원역,2023,2,한식,43.0923076924,8.9846153876,0.2307692308,111.3008461196,0.1538461538,2.8791461562,0.8976923076,4.3230769227,6.6700000017,5.2076923106,3.3366509257,0.7501738508,15.1105553825,28.2820884579,2.1366538458,0.0461538479,11.8382884641,1.1836769227
노원역,2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
노원역,2023,2,카페,36.890000024,3.6700000066,0.2,73.5930000491,0.3,3.1500000023,1.5330000043,4.7500000055,16.8339999997,7.2730000026,2.9192398041,0.323091103,7.9855671039,12.780406005,4.2e-09,6e-09,5.0636830036,4.9e-09
노원역,2023,2,일식,,,,,,,,,,,,,,,,,,
노원역,2023,2,양식,,,,,,,,,,,,,,,,,,
노원역,2023,2,술집,35.8000000155,5.8285714347,0.4285714286,65.4423428701,0.1428571429,1.8385714305,0.7971428576,2.5714285757,5.1442857151,4.0728571394,4.2567715717,0.9095022902,9.2839637082,24.3484285645,4.6e-09,2.5e-09,10.6278571446,6.8e-09
노원역,2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
노원역,2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
노원역,2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
노원역,2023,2,건강/의료 서비스업,40.491666669,5.6916666658,0.0,268.7100999995,0.0833333333,9.1229166687,12.2991666691,9.5833333352,10.3700000028,5.9116666698,48.8597869209,1.1871934163,69.9896681769,147.6884205025,1.6e-09,0.7500000064,28.0614014189,3.3e-09
노원역,2023,2,개인 서비스업,37.9700000046,6.4400000041,0.3,105.6593000255,0.1,1.6620000017,0.9840000044,2.9100000045,2.1380000011,1.1220000046,4.7568554079,0.4325409043,3.8459199075,14.6049300246,5e-10,0.0219999981,5.3469700042,1.7e-09
